Hotel Name,Advertised Price,Total Price
"Holiday Inn Express & Suites Jersey City North - Hoboken, an IHG Hotel",240.44,280.44
"Holiday Inn Express & Suites Woodside Queens NYC, an IHG Hotel",228.83,267.88
"Holiday Inn Express - New York City Chelsea, an IHG Hotel",310.86,379.41
"Holiday Inn Express Brooklyn - Bushwick, an IHG Hotel",220.39,275.55
"Holiday Inn Express Hotel & Suites Meadowlands Area, an IHG Hotel",169.08,198.77
"Holiday Inn Express Jamaica - JFK AirTrain - NYC, an IHG Hotel",222.40,260.64
"Holiday Inn Express Kennedy Airport, an IHG Hotel",218.00,255.00
"Holiday Inn Express Laguardia Airport, an IHG Hotel",189.00,222.00
"Holiday Inn Express Manhattan Times Square South, an IHG Hotel",330.17,382.38
"Holiday Inn Express Maspeth, an IHG Hotel",243.76,285.20
"Holiday Inn Express NYC Brooklyn - Sunset Park, an IHG Hotel",254.13,297.39
"Holiday Inn Express New Rochelle, an IHG Hotel",291.86,334.21
"Holiday Inn Express New York - Manhattan West Side, an IHG Hotel",298.68,348.26
"Holiday Inn Express New York City Times Square, an IHG Hotel",303.29,368.80
"Holiday Inn Express New York City- Wall Street, an IHG Hotel",327.02,397.90
"Holiday Inn Express Newark Airport Elizabeth, an IHG Hotel",163.27,187.24
"Holiday Inn Express Ramsey-Mahwah, an IHG Hotel",155.44,177.98
"Holiday Inn Express Roslyn - Manhasset Area, an IHG Hotel",295.61,287.00
"Holiday Inn Express Woodbridge, an IHG Hotel",170.92,195.85
"Holiday Inn Hasbrouck Heights-Meadowlands, an IHG Hotel",167.35,191.85
"Holiday Inn Manhattan 6th Ave - Chelsea, an IHG Hotel",314.45,366.29
"Holiday Inn NYC - Lower East Side, an IHG Hotel",297.67,346.71
"Holiday Inn New York City - Times Square, an IHG Hotel",311.69,363.31
"Holiday Inn New York City - Wall Street, an IHG Hotel",333.08,404.73
"Holiday Inn Newark International Airport, an IHG Hotel",172.15,198.21
"Holiday Inn Westbury - Long Island, an IHG Hotel",227.78,254.22
Holly Hill Motel,159.00,177.63
Home away from Home,175.00,219.40
Home2 Suites By Hilton New York Times Square,263.00,305.50
Home2 Suites by Hilton Hasbrouck Heights,229.65,263.30
Home2 Suites by Hilton NY Long Island City/Manhattan View,305.11,355.63
Home2 Suites by Hilton Newark Airport,178.42,205.49
"Home2 Suites by Hilton Rahway, NJ",185.76,212.84
"Home2 Suites by Hilton Wayne, NJ",170.63,195.61
Homewood Suites New York/Midtown Manhattan Times Square,391.56,452.91
"Homewood Suites by Hilton Carle Place - Garden City, NY",362.86,404.86
Homewood Suites by Hilton East Rutherford - Meadowlands,225.09,264.87
Homewood Suites by Hilton Edgewater,231.88,265.80
Homewood Suites by Hilton Edison Woodbridge,199.38,228.59
Homewood Suites by Hilton Newark-Cranford,226.83,260.00
Homewood Suites by Hilton Teaneck Glenpointe,207.17,237.29
Horizon Inn,119.90,137.54
Hotel 32 32,308.52,386.06
Hotel 365 Bronx,192.59,224.92
Hotel 369 Brooklyn,265.67,308.55
Hotel 48LEX New York,313.07,414.75
"Hotel 50 Bowery, part of JdV by Hyatt",390.98,487.17
Hotel 57,273.15,363.19
Hotel AKA NoMad,509.88,628.60
Hotel Barriere Fouquets New York,385.12,136.16
Hotel Beacon,390.92,454.25
Hotel Belleclaire,332.90,409.59
Hotel Boutique at Grand Central,256.94,298.37
Hotel Edison Times Square,337.02,430.42
Hotel Elysee by Library Hotel Collection,413.65,503.08
Hotel Executive Suites,116.55,133.49
Hotel Giraffe by Library Hotel Collection,433.21,525.50
Hotel Hayden,360.56,453.90
Hotel Hendricks,349.33,438.69
Hotel Hugo,443.35,552.41
"Hotel Indigo - NYC Downtown - Wall Street, an IHG Hotel",211.77,277.26
"Hotel Indigo Flushing, an IHG Hotel",310.09,361.50
"Hotel Indigo Lower East Side New York, an IHG Hotel",340.04,431.73
"Hotel Indigo NYC Financial District, an IHG Hotel",313.18,364.88
"Hotel Indigo Williamsburg - Brooklyn, an IHG Hotel",352.46,444.25
Hotel Key LaGuardia Airport,207.55,241.48
Hotel Le Bleu,404.65,467.65
Hotel Mimosa,230.83,268.17
Hotel Mint JFK Airport,129.24,152.12
Hotel Mulberry,241.56,280.65
"Hotel Nyack, a JdV by Hyatt Hotel",239.42,324.00
Hotel On Rivington,368.25,441.12
Hotel Opus Bronx,177.38,207.23
