Hotel Name,Advertised Price,Total Price
Global Luxury Suites at The Arches,The price is $339,$483 total
"Hotel Indigo NYC Financial District, an IHG Hotel",The price is $341,$397 total
"Holiday Inn Express New York - Manhattan West Side, an IHG Hotel",The price is $341,$397 total
Courtyard by Marriott New York World Trade Center Area,The price is $341,$395 total
Freehand New York,The price is $341,$429 total
"Candlewood Suites New York City-Times Square, an IHG Hotel",The price is $341,$414 total
"The Time New York, part of JdV by Hyatt",The price is $344,$433 total
Night Hotel Broadway,The price is $344,$414 total
"Gild Hall, A Thompson Hotel",The price is $347,$456 total
Radisson Hotel JFK Airport,The price is $347,$404 total
Hyatt Place Long Island City/New York City,The price is $347,$402 total
The Lex NYC,The price is $348,$436 total
La Quinta Inn & Suites by Wyndham Times Square South,The price is $348,$424 total
Pestana CR7 Times Square,The price is $348,$428 total
Hampton Inn New York - LaGuardia Airport,The price is $349,$404 total
The Solita Soho Hotel,The price is $349,$427 total
Pod Times Square,The price is $349,$427 total
Moxy NYC Times Square,The price is $349,$438 total
Da Vinci Hotel,The price is $349,$404 total
Sleepy Hollow Hotel,The price is $349,$399 total
Aloft New York Brooklyn,The price is $349,$406 total
Sheraton LaGuardia East Hotel,The price is $349,$404 total
Sanctuary Hotel New York,The price is $349,$430 total
"Club Quarters Hotel, World Trade Center",The price is $350,$405 total
World Center Hotel,The price is $350,$405 total
"Club Quarters, Times Square - Midtown",The price is $350,$405 total
Broadway Plaza Hotel,The price is $350,$417 total
DoubleTree by Hilton Hotel New York City - Chelsea,The price is $351,$406 total
DoubleTree by Hilton New York Times Square West,The price is $353,$409 total
The Andrew Hotel,The price is $355,$396 total
Fairfield Inn & Suites New York Midtown Manhattan/Penn Station,The price is $356,$411 total
Royalton New York,The price is $356,$452 total
New York Hilton Midtown,The price is $356,$447 total
Cambria Hotel New York - Chelsea,The price is $356,$412 total
OYO Times Square,The price is $357,$457 total
Paramount Times Square,The price is $357,$454 total
Studios Midtown Manhattan,The price is $358,$534 total
Hilton Garden Inn New York/West 35th Street,The price is $358,$414 total
Residence Inn by Marriott New York JFK Airport,The price is $358,$414 total
Hyatt Place New York City/Times Square,The price is $359,$415 total
Aloft Long Island City - Manhattan View,The price is $359,$415 total
Hyatt Place Garden City,The price is $359,$404 total
Citadines Connect Fifth Avenue New York,The price is $359,$439 total
Moderne Hotel,The price is $359,$438 total
Fairfield Inn & Suites New York Manhattan/Downtown East,The price is $359,$416 total
"Holiday Inn New York City - Times Square, an IHG Hotel",The price is $359,$418 total
Modern Luxury Home near NYC FreeParking,The price is $359,$508 total
Fairfield Inn & Suites New York Manhattan / Central Park,The price is $360,$417 total
Fairfield Inn & Suites by Marriott New York Brooklyn,The price is $360,$417 total
Courtyard by Marriott New York Manhattan / Chelsea,The price is $360,$417 total
"Holiday Inn Express New York City Times Square, an IHG Hotel",The price is $360,$434 total
HGU New York,The price is $361,$418 total
Hyatt Regency Jersey City on the Hudson,The price is $364,$424 total
The Lucerne Hotel,The price is $365,$422 total
Placemakr Wall Street,The price is $365,$524 total
The Westin New York at Times Square,The price is $365,$457 total
Aloft New York LaGuardia Airport,The price is $365,$422 total
Canopy by Hilton Jersey City Arts District,The price is $367,$428 total
Hampton Inn Manhattan-35th St/Empire State Bldg,The price is $367,$425 total
Selina Chelsea,The price is $367,$447 total
Doubletree by Hilton New York Times Square South,The price is $368,$425 total
Doxie Hotel,The price is $368,$426 total
"Holiday Inn Manhattan 6th Ave - Chelsea, an IHG Hotel",The price is $368,$428 total
Hilton Garden Inn New York Times Square South,The price is $369,$427 total
"Holiday Inn Express - New York City Chelsea, an IHG Hotel",The price is $370,$447 total
Element New York Times Square West,The price is $372,$430 total
Hilton Garden Inn New York/Manhattan-Chelsea,The price is $374,$433 total
6 Columbus Central Park Hotel,The price is $375,$468 total
Four Points By Sheraton Manhattan Midtown West,The price is $376,$435 total
Hampton Inn Brooklyn/Downtown,The price is $376,$435 total
Renaissance New York Chelsea Hotel,The price is $377,$471 total
Fairfield Inn & Suites by Marriott New York ManhattanChelsea,The price is $378,$437 total
Fitzpatrick Manhattan Hotel,The price is $378,$460 total
Hampton Inn Manhattan/Times Square Central,The price is $379,$438 total
